          15   1.3999999999999999       -1.9680607719298246       5.73853178394719796E-005 -2.87485380116959071E-005  0.99138290058479528       0.99143545716854120       1.60832079274453375E-003   32.321696229233311       0.14365198324103692        35543.966721993653        157.97318543108290     
          15   1.4099999999999999       -1.9666774269005849       5.88049679013052755E-005 -2.66666666666666640E-006  0.99098839766081870       0.99104415959320791       1.60768592942551699E-003   33.460963486214133       0.14871539327206282        35264.029533152672        156.72902014734521     
          15   1.4199999999999999       -1.9651006783625731       6.02977093719234884E-005  5.94412163742690097E-002  0.99054577777777786       0.99060478441625854       1.60675683134208717E-003   34.687545686098758       0.15416686971599447        34858.684435321607        154.92748637920715     
          15   1.4299999999999999       -1.9634475789473684       6.17536271783497039E-005 -2.96698713450292417E-002  0.99005999999999994       0.99012289778721263       1.60629945659467640E-003   35.875792293275587       0.15944796574789150        34675.046839165312        154.11131928517918     
          15   1.4399999999999999       -1.9619203742690059       6.30857018948263688E-005  1.76608187134502929E-005  0.98963417543859655       0.98970013534137546       1.60550556015543735E-003   36.922026312351122       0.16409789472156053        34435.770383771451        153.04786837231757     
          15   1.4500000000000000       -1.9601584093567250       6.45463297761555900E-005 -2.96713684210526303E-002  0.98913129824561397       0.98920103001906201       1.60480409571690905E-003   38.120249406502147       0.16942333069556509        34133.060906306222        151.70249291691655     
          15   1.4600000000000000       -1.9586322339181286       6.59099547015328717E-005  1.97866666666666677E-002  0.98869225730994159       0.98876557827673450       1.60391743130127015E-003   39.205314999054345       0.17424584444024152        33886.358897764963        150.60603954562205     
          15   1.4700000000000000       -1.9567703859649124       6.75545765517790811E-005 -4.93857543859649098E-002  0.98814392982456145       0.98822213137971560       1.60328812887304182E-003   40.627819608414242       0.18056808714850775        33548.327502212655        149.10367778761179     
          15   1.4800000000000000       -1.9550444912280702       6.88129402128360583E-005 -9.87992046783625760E-002  0.98764711111111103       0.98772922312728151       1.60266893008602471E-003   41.587750639105316       0.18483444728491252        33037.865948200269        146.83495976977898     
          15   1.4900000000000000       -1.9531345964912281       7.04836741215853993E-005 -7.89682573099415169E-002  0.98709695906432748       0.98718343708428447       1.60171134504878037E-003   43.048018450217377       0.19132452644541056        32899.290006740244        146.21906669662332     
          15   1.5000000000000000       -1.9511353918128655       7.20429677907280085E-005 -0.11837389473684211       0.98651485380116966       0.98660609265617083       1.60091888767300672E-003   44.376117729219715       0.19722718990764318        32379.048104999893        143.90688046666619     
          15   1.5100000000000000       -1.9491601403508774       7.35450282591819425E-005  1.97447251461988320E-002  0.98592212865497075       0.98601857688895012       1.59946115896649399E-003   45.635349044723455       0.20282377353210423        32582.477302864212        144.81101023495205     
          15   1.5200000000000000       -1.9469153216374271       7.52776401220694639E-005  6.89763040935672533E-002  0.98525985964912277       0.98536202117522731       1.59821590615664630E-003   47.183858068479857       0.20970603585991049        32179.534194941520        143.02015197751786     
          15   1.5299999999999998       -1.9448897309941522       7.68558236629355944E-005 -3.93930058479532164E-002  0.98465607017543866       0.98476383080875574       1.59764208040863724E-003   48.542186413173347       0.21574305072521488        32036.293904538939        142.38352846461751     
          15   1.5400000000000000       -1.9427096608187133       7.83671511620258663E-005  1.96982222222222246E-002  0.98401260818713454       0.98412597597167217       1.59639098637806955E-003   49.816740685331311       0.22140773637925026        31825.239142249142        141.44550729888508     
          15   1.5499999999999998       -1.9404316725146198       8.01319482814637788E-005  1.96951578947368415E-002  0.98332753216374269       0.98344749847066726       1.59529031198344089E-003   51.415805095498065       0.22851468931332475        31576.317630363257        140.33918946828115     
          15   1.5599999999999998       -1.9381613567251461       8.17883903318608515E-005  3.93121637426900594E-002  0.98264694736842106       0.98277336287723360       1.59412470790422801E-003   52.878942105035961       0.23501752046682650        31293.325705767016        139.08144758118675     
          15   1.5699999999999998       -1.9357956491228070       8.33715214076795769E-005  1.96549707602339183E-002  0.98192842105263156       0.98206154966449766       1.59304205176583405E-003   54.248131189085647       0.24110280528482511        31086.283489554848        138.16125995357709     
          15   1.5799999999999998       -1.9334341052631578       8.50908989526986845E-005  0.10788058479532163       0.98119197660818713       0.98133339011780496       1.59153662366243024E-003   55.795693844967381       0.24798086153318835        30483.202990795176        135.48090218131190     
          15   1.5899999999999999       -1.9310415906432747       8.66965618533464659E-005  4.90505263157894750E-002  0.98047256140350869       0.98062011564217832       1.59059555948384682E-003   57.195009174069213       0.25420004077364095        30540.879883132111        135.73724392503161     
          15   1.5999999999999999       -1.9283789941520468       8.85266413639847476E-005  9.78715789473684136E-003  0.97964919298245612       0.97980611562876141       1.58941939560197968E-003   58.892046043933995       0.26174242686192889        30372.602772216054        134.98934565429357     
          15   1.6099999999999999       -1.9256412631578947       9.04088064903074852E-005  4.88840701754386028E-002  0.97880977777777778       0.97897508172081660       1.58792727204544893E-003   60.662227421067257       0.26960989964918780        30060.639450070790        133.60284200031461     
          15   1.6199999999999999       -1.9230354152046785       9.21617230250547045E-005  2.93534736842105300E-002  0.97800297076023390       0.97817709613188708       1.58670460514367083E-003   62.261528020058286       0.27671790231137017        29874.025155615043        132.77344513606687     
          15   1.6299999999999999       -1.9200325146198831       9.38437170439895623E-005  6.84061286549707687E-002  0.97706886549707606       0.97725221686145269       1.58506007533680874E-003   63.765214765634916       0.28340095451393293        29516.005464251586        131.18224650778484     
          15   1.6399999999999999       -1.9172455204678363       9.57737450815473150E-005 -1.95134035087719294E-002  0.97621038596491228       0.97640364175423333       1.58400790623753371E-003   65.607558605595045       0.29158914935820018        29417.548474035470        130.74465988460210     
